Year,Jurisdiction,RaceEth,NSLP,Mean,SE
2005,Ohio,Hispanic,All,259.38,5.85
2005,Ohio,Black,Eligible,251.75,2.64
2005,Ohio,Hispanic,Eligible,248.93,6.5
2005,Ohio,Black,Not Eligible,265.21,3.24
2005,Ohio,Hispanic,Not Eligible,NA,NA
2005,Oklahoma,Black,All,248.73,2.3
2005,Oklahoma,Hispanic,All,257,3.69
2005,Oklahoma,Black,Eligible,244.09,2.6
2005,Oklahoma,Hispanic,Eligible,252.6,4.31
2005,Oklahoma,Black,Not Eligible,262.98,4.2
2005,Oklahoma,Hispanic,Not Eligible,NA,NA
2005,Oregon,Black,All,257.53,5.05
2005,Oregon,Hispanic,All,256.6,2.36
2005,Oregon,Black,Eligible,NA,NA
2005,Oregon,Hispanic,Eligible,259.34,2.34
2005,Oregon,Black,Not Eligible,NA,NA
2005,Oregon,Hispanic,Not Eligible,253.36,4.859999999999999
2005,Pennsylvania,Black,All,249.96,3.3699999999999997
2005,Pennsylvania,Hispanic,All,267.02,2.88
2005,Pennsylvania,Black,Eligible,247.04,3.67
2005,Pennsylvania,Hispanic,Eligible,262.76,3.02
2005,Pennsylvania,Black,Not Eligible,259.7,4.96
2005,Pennsylvania,Hispanic,Not Eligible,NA,NA
2005,Puerto Rico,Black,All,NA,NA
2005,Puerto Rico,Hispanic,All,NA,NA
2005,Puerto Rico,Black,Eligible,NA,NA
2005,Puerto Rico,Hispanic,Eligible,NA,NA
2005,Puerto Rico,Black,Not Eligible,NA,NA
2005,Puerto Rico,Hispanic,Not Eligible,NA,NA
2005,Rhode Island,Black,All,248.78,2.77
2005,Rhode Island,Hispanic,All,243.53,1.83
2005,Rhode Island,Black,Eligible,243.25,3.3099999999999996
2005,Rhode Island,Hispanic,Eligible,243,2.2
2005,Rhode Island,Black,Not Eligible,259.15,4.28
2005,Rhode Island,Hispanic,Not Eligible,245.13,4.109999999999999
2005,South Carolina,Black,All,262.58,1.26
2005,South Carolina,Hispanic,All,268.9,4.42
2005,South Carolina,Black,Eligible,260.88,1.36
2005,South Carolina,Hispanic,Eligible,NA,NA
2005,South Carolina,Black,Not Eligible,268.27,2.34
2005,South Carolina,Hispanic,Not Eligible,NA,NA
2005,South Dakota,Black,All,NA,NA
2005,South Dakota,Hispanic,All,NA,NA
2005,South Dakota,Black,Eligible,NA,NA
2005,South Dakota,Hispanic,Eligible,NA,NA
2005,South Dakota,Black,Not Eligible,NA,NA
2005,South Dakota,Hispanic,Not Eligible,NA,NA
2005,Tennessee,Black,All,246.13,1.84
2005,Tennessee,Hispanic,All,NA,NA
2005,Tennessee,Black,Eligible,241.78,1.83
2005,Tennessee,Hispanic,Eligible,NA,NA
2005,Tennessee,Black,Not Eligible,260.4,3.36
2005,Tennessee,Hispanic,Not Eligible,NA,NA
2005,Texas,Black,All,263.6,1.7
2005,Texas,Hispanic,All,270.8,1.05
2005,Texas,Black,Eligible,259.22,1.9
2005,Texas,Hispanic,Eligible,266.89,1.21
2005,Texas,Black,Not Eligible,270.33,2.17
2005,Texas,Hispanic,Not Eligible,282.35,1.6900000000000002
2005,Utah,Black,All,NA,NA
2005,Utah,Hispanic,All,255.4,2.3
2005,Utah,Black,Eligible,NA,NA
2005,Utah,Hispanic,Eligible,252.7,2.61
2005,Utah,Black,Not Eligible,NA,NA
2005,Utah,Hispanic,Not Eligible,262.81,4.17
2005,Vermont,Black,All,NA,NA
2005,Vermont,Hispanic,All,NA,NA
2005,Vermont,Black,Eligible,NA,NA
2005,Vermont,Hispanic,Eligible,NA,NA
2005,Vermont,Black,Not Eligible,NA,NA
2005,Vermont,Hispanic,Not Eligible,NA,NA
2005,Virginia,Black,All,262.68,1.46
2005,Virginia,Hispanic,All,269.98,3.27
2005,Virginia,Black,Eligible,256.74,1.94
2005,Virginia,Hispanic,Eligible,261.45,6.21
2005,Virginia,Black,Not Eligible,270.06,1.74
2005,Virginia,Hispanic,Not Eligible,277.6,4.1
2005,Washington,Black,All,265.4,4.7700000000000005
2005,Washington,Hispanic,All,262.3,2.74
2005,Washington,Black,Eligible,NA,NA
2005,Washington,Hispanic,Eligible,257.62,3.1
2005,Washington,Black,Not Eligible,NA,NA
2005,Washington,Hispanic,Not Eligible,276.1,4.1
2005,West Virginia,Black,All,251.39,4.18
2005,West Virginia,Hispanic,All,NA,NA
2005,West Virginia,Black,Eligible,250.03,4.73
2005,West Virginia,Hispanic,Eligible,NA,NA
2005,West Virginia,Black,Not Eligible,NA,NA
2005,West Virginia,Hispanic,Not Eligible,NA,NA
2005,Wisconsin,Black,All,246.04,3.94
2005,Wisconsin,Hispanic,All,265.38,3.55
2005,Wisconsin,Black,Eligible,242.25,4.6899999999999995
2005,Wisconsin,Hispanic,Eligible,264.24,4.54
2005,Wisconsin,Black,Not Eligible,255.04,4.71
2005,Wisconsin,Hispanic,Not Eligible,NA,NA
2005,Wyoming,Black,All,NA,NA
2005,Wyoming,Hispanic,All,264.5,2.82
2005,Wyoming,Black,Eligible,NA,NA
2005,Wyoming,Hispanic,Eligible,258.37,3.65
2005,Wyoming,Black,Not Eligible,NA,NA
2005,Wyoming,Hispanic,Not Eligible,NA,NA
2007,Alabama,Black,All,245.78,1.77
2007,Alabama,Hispanic,All,249.4,3.4699999999999998
2007,Alabama,Black,Eligible,241.72,1.8800000000000001
2007,Alabama,Hispanic,Eligible,NA,NA
2007,Alabama,Black,Not Eligible,259.47,2.4299999999999997
2007,Alabama,Hispanic,Not Eligible,NA,NA
2007,Alaska,Black,All,271.28,2.96
2007,Alaska,Hispanic,All,274.4,3.38
2007,Alaska,Black,Eligible,267.22,3.58
2007,Alaska,Hispanic,Eligible,NA,NA
2007,Alaska,Black,Not Eligible,NA,NA
2007,Alaska,Hispanic,Not Eligible,NA,NA
2007,Arizona,Black,All,266.42,3.98
2007,Arizona,Hispanic,All,261.66,1.6300000000000001
2007,Arizona,Black,Eligible,NA,NA
2007,Arizona,Hispanic,Eligible,258.14,1.79
2007,Arizona,Black,Not Eligible,NA,NA
2007,Arizona,Hispanic,Not Eligible,268.96,2.18
2007,Arkansas,Black,All,253.89,1.85
2007,Arkansas,Hispanic,All,256.31,2.9699999999999998
2007,Arkansas,Black,Eligible,250.3,2.11
2007,Arkansas,Hispanic,Eligible,255.63,3.2600000000000002
2007,Arkansas,Black,Not Eligible,266.87,3.16
2007,Arkansas,Hispanic,Not Eligible,NA,NA
2007,California,Black,All,252.58,2.07
2007,California,Hispanic,All,255.98,0.88
2007,California,Black,Eligible,246.89,2.66
2007,California,Hispanic,Eligible,252.92,1.1800000000000002
2007,California,Black,Not Eligible,260.69,2.67
2007,California,Hispanic,Not Eligible,263.78,1.61
2007,Colorado,Black,All,271.77,2.05
2007,Colorado,Hispanic,All,263.97,1.32
2007,Colorado,Black,Eligible,265.69,3.07
2007,Colorado,Hispanic,Eligible,257.75,1.3900000000000001
2007,Colorado,Black,Not Eligible,278.79,4.430000000000001
2007,Colorado,Hispanic,Not Eligible,277.43,2.52
2007,Connecticut,Black,All,254.95,2.52
2007,Connecticut,Hispanic,All,253.8,3.77
2007,Connecticut,Black,Eligible,249.77,3.14
2007,Connecticut,Hispanic,Eligible,248.94,3.69
2007,Connecticut,Black,Not Eligible,263.29,2.8699999999999997
2007,Connecticut,Hispanic,Not Eligible,266.81,6.1899999999999995
2007,Delaware,Black,All,264.85,1.12
2007,Delaware,Hispanic,All,266.98,2.34
2007,Delaware,Black,Eligible,262.19,1.98
2007,Delaware,Hispanic,Eligible,264.02,2.63
2007,Delaware,Black,Not Eligible,267.61,1.3800000000000001
2007,Delaware,Hispanic,Not Eligible,273.04,4.319999999999999
2007,District of Columbia,Black,All,245.47,0.91
2007,District of Columbia,Hispanic,All,250.88,2.96
2007,District of Columbia,Black,Eligible,241.26,1.1900000000000002
2007,District of Columbia,Hispanic,Eligible,248.68,3.8899999999999997
2007,District of Columbia,Black,Not Eligible,254.02,1.74
2007,District of Columbia,Hispanic,Not Eligible,NA,NA
2007,DoDEA,Black,All,271.86,2.11
2007,DoDEA,Hispanic,All,281.5,2.15
2007,DoDEA,Black,Eligible,NA,NA
2007,DoDEA,Hispanic,Eligible,NA,NA
2007,DoDEA,Black,Not Eligible,NA,NA
2007,DoDEA,Hispanic,Not Eligible,NA,NA
2007,Florida,Black,All,259.3,1.54
2007,Florida,Hispanic,All,270.29,1.84
2007,Florida,Black,Eligible,255.62,1.83
2007,Florida,Hispanic,Eligible,263.39,1.76
2007,Florida,Black,Not Eligible,267.62,2.24
2007,Florida,Hispanic,Not Eligible,280.79,2.66
2007,Georgia,Black,All,261.06,1.1
2007,Georgia,Hispanic,All,265.82,3.8899999999999997
2007,Georgia,Black,Eligible,257.06,1.25
2007,Georgia,Hispanic,Eligible,261.64,4.9
2007,Georgia,Black,Not Eligible,269.83,1.93
2007,Georgia,Hispanic,Not Eligible,NA,NA
2007,Hawaii,Black,All,NA,NA
2007,Hawaii,Hispanic,All,263.83,4.56
2007,Hawaii,Black,Eligible,NA,NA
2007,Hawaii,Hispanic,Eligible,NA,NA
2007,Hawaii,Black,Not Eligible,NA,NA
2007,Hawaii,Hispanic,Not Eligible,NA,NA
2007,Idaho,Black,All,NA,NA
2007,Idaho,Hispanic,All,263.93,2.29
2007,Idaho,Black,Eligible,NA,NA
2007,Idaho,Hispanic,Eligible,260.4,2.5
2007,Idaho,Black,Not Eligible,NA,NA
2007,Idaho,Hispanic,Not Eligible,274.33,4.41
2007,Illinois,Black,All,252.75,1.83
2007,Illinois,Hispanic,All,265.09,1.6600000000000001
2007,Illinois,Black,Eligible,249.08,2.12
2007,Illinois,Hispanic,Eligible,263.04,1.8800000000000001
2007,Illinois,Black,Not Eligible,269.16,3.25
2007,Illinois,Hispanic,Not Eligible,271.99,2.67
2007,Indiana,Black,All,258.74,2.3299999999999996
2007,Indiana,Hispanic,All,267.32,3.4099999999999997
2007,Indiana,Black,Eligible,255.41,2.4099999999999997
2007,Indiana,Hispanic,Eligible,261.81,3.4899999999999998
2007,Indiana,Black,Not Eligible,267.2,3.34
2007,Indiana,Hispanic,Not Eligible,NA,NA
2007,Iowa,Black,All,257.07,3.4899999999999998
2007,Iowa,Hispanic,All,260.85,3.6
2007,Iowa,Black,Eligible,252.31,3.7600000000000002
2007,Iowa,Hispanic,Eligible,258.96,3.9099999999999997
2007,Iowa,Black,Not Eligible,NA,NA
2007,Iowa,Hispanic,Not Eligible,NA,NA
2007,Kansas,Black,All,266.87,3.02
2007,Kansas,Hispanic,All,268.61,2.7800000000000002
2007,Kansas,Black,Eligible,260.8,2.7
2007,Kansas,Hispanic,Eligible,263.8,2.92
2007,Kansas,Black,Not Eligible,NA,NA
2007,Kansas,Hispanic,Not Eligible,284,4.31
2007,Kentucky,Black,All,256.89,2.72
2007,Kentucky,Hispanic,All,NA,NA
2007,Kentucky,Black,Eligible,253.31,3.32
2007,Kentucky,Hispanic,Eligible,NA,NA
2007,Kentucky,Black,Not Eligible,267.36,4.84
2007,Kentucky,Hispanic,Not Eligible,NA,NA
2007,Louisiana,Black,All,258.31,1.4
2007,Louisiana,Hispanic,All,NA,NA
2007,Louisiana,Black,Eligible,256.8,1.48
2007,Louisiana,Hispanic,Eligible,NA,NA
2007,Louisiana,Black,Not Eligible,265.47,2.5
2007,Louisiana,Hispanic,Not Eligible,NA,NA
2007,Maine,Black,All,NA,NA
2007,Maine,Hispanic,All,NA,NA
2007,Maine,Black,Eligible,NA,NA
2007,Maine,Hispanic,Eligible,NA,NA
2007,Maine,Black,Not Eligible,NA,NA
2007,Maine,Hispanic,Not Eligible,NA,NA
2007,Maryland,Black,All,264.57,1.25
2007,Maryland,Hispanic,All,272.33,3
2007,Maryland,Black,Eligible,260.41,1.6400000000000001
2007,Maryland,Hispanic,Eligible,264.38,4.31
2007,Maryland,Black,Not Eligible,268.47,1.53
2007,Maryland,Hispanic,Not Eligible,279.68,4.2
2007,Massachusetts,Black,All,264.42,2.09
2007,Massachusetts,Hispanic,All,269.84,3.8
2007,Massachusetts,Black,Eligible,262.54,2.4099999999999997
2007,Massachusetts,Hispanic,Eligible,264.64,4.1
2007,Massachusetts,Black,Not Eligible,268.52,3.72
2007,Massachusetts,Hispanic,Not Eligible,284.39,4.03
2007,Michigan,Black,All,243.89,2.2
2007,Michigan,Hispanic,All,258.84,3.82
2007,Michigan,Black,Eligible,240.3,2.64
2007,Michigan,Hispanic,Eligible,NA,NA
2007,Michigan,Black,Not Eligible,251.25,3.36
2007,Michigan,Hispanic,Not Eligible,NA,NA
2007,Minnesota,Black,All,259.59,3.71
2007,Minnesota,Hispanic,All,268.65,3.8699999999999997
2007,Minnesota,Black,Eligible,254.59,4.91
2007,Minnesota,Hispanic,Eligible,264,4.28
2007,Minnesota,Black,Not Eligible,268.83,3.65
2007,Minnesota,Hispanic,Not Eligible,NA,NA
2007,Mississippi,Black,All,251.28,1.1300000000000001
2007,Mississippi,Hispanic,All,NA,NA
2007,Mississippi,Black,Eligible,250.45,1.22
2007,Mississippi,Hispanic,Eligible,NA,NA
2007,Mississippi,Black,Not Eligible,257.74,2.63
2007,Mississippi,Hispanic,Not Eligible,NA,NA
2007,Missouri,Black,All,253.44,2.01
2007,Missouri,Hispanic,All,270.33,2.77
2007,Missouri,Black,Eligible,249.36,2.05
2007,Missouri,Hispanic,Eligible,NA,NA
2007,Missouri,Black,Not Eligible,264.61,3.79
2007,Missouri,Hispanic,Not Eligible,NA,NA
2007,Montana,Black,All,NA,NA
2007,Montana,Hispanic,All,NA,NA
2007,Montana,Black,Eligible,NA,NA
2007,Montana,Hispanic,Eligible,NA,NA
2007,Montana,Black,Not Eligible,NA,NA
2007,Montana,Hispanic,Not Eligible,NA,NA
2007,National public,Black,All,258.89,0.41000000000000003
2007,National public,Hispanic,All,264.36,0.43000000000000005
2007,National public,Black,Eligible,254.57,0.42000000000000004
2007,National public,Hispanic,Eligible,260.82,0.56
2007,National public,Black,Not Eligible,268.34,0.69
2007,National public,Hispanic,Not Eligible,273.35,0.8
2007,Nebraska,Black,All,239.84,2.7600000000000002
2007,Nebraska,Hispanic,All,261.38,2.2
2007,Nebraska,Black,Eligible,232.71,2.77
2007,Nebraska,Hispanic,Eligible,258.2,2.3699999999999997
2007,Nebraska,Black,Not Eligible,NA,NA
2007,Nebraska,Hispanic,Not Eligible,269.71,5.26
2007,Nevada,Black,All,255.45,3.53
2007,Nevada,Hispanic,All,256.91,1.21
2007,Nevada,Black,Eligible,248.41,3.7
2007,Nevada,Hispanic,Eligible,253.85,1.41
2007,Nevada,Black,Not Eligible,264.58,5.970000000000001
2007,Nevada,Hispanic,Not Eligible,261.59,2.22
2007,New Hampshire,Black,All,NA,NA
2007,New Hampshire,Hispanic,All,264.43,4.109999999999999
2007,New Hampshire,Black,Eligible,NA,NA
2007,New Hampshire,Hispanic,Eligible,NA,NA
2007,New Hampshire,Black,Not Eligible,NA,NA
2007,New Hampshire,Hispanic,Not Eligible,NA,NA
2007,New Jersey,Black,All,263.5,1.98
2007,New Jersey,Hispanic,All,271.13,2.06
2007,New Jersey,Black,Eligible,258.33,2.61
2007,New Jersey,Hispanic,Eligible,265.18,2.79
2007,New Jersey,Black,Not Eligible,271.48,3.01
2007,New Jersey,Hispanic,Not Eligible,280.29,2.21
2007,New Mexico,Black,All,264.07,2.9499999999999997
2007,New Mexico,Hispanic,All,260.2,1.08
2007,New Mexico,Black,Eligible,NA,NA
2007,New Mexico,Hispanic,Eligible,255.64,1.25
2007,New Mexico,Black,Not Eligible,NA,NA
2007,New Mexico,Hispanic,Not Eligible,271.85,1.92
2007,New York,Black,All,258.2,2.32
2007,New York,Hispanic,All,264.46,2.05
2007,New York,Black,Eligible,255.52,2.23
2007,New York,Hispanic,Eligible,261.77,2.22
2007,New York,Black,Not Eligible,267.76,4.5
2007,New York,Hispanic,Not Eligible,276.31,3.4699999999999998
2007,North Carolina,Black,All,265.68,1.55
2007,North Carolina,Hispanic,All,272.83,2.62
2007,North Carolina,Black,Eligible,260.68,1.55
2007,North Carolina,Hispanic,Eligible,269.81,3.21
2007,North Carolina,Black,Not Eligible,277.01,1.79
2007,North Carolina,Hispanic,Not Eligible,284.57,5.85
2007,North Dakota,Black,All,NA,NA
2007,North Dakota,Hispanic,All,NA,NA
2007,North Dakota,Black,Eligible,NA,NA
2007,North Dakota,Hispanic,Eligible,NA,NA
2007,North Dakota,Black,Not Eligible,NA,NA
2007,North Dakota,Hispanic,Not Eligible,NA,NA
2007,Ohio,Black,All,257.81,2.19
2007,Ohio,Hispanic,All,275.79,5.83
2007,Ohio,Black,Eligible,255.66,2.4499999999999997
2007,Ohio,Hispanic,Eligible,268.46,4.63
2007,Ohio,Black,Not Eligible,263.99,3.94
2007,Ohio,Hispanic,Not Eligible,NA,NA
2007,Oklahoma,Black,All,258.23,2.46
2007,Oklahoma,Hispanic,All,258.93,2.38
2007,Oklahoma,Black,Eligible,255.15,3.3099999999999996
2007,Oklahoma,Hispanic,Eligible,254.7,2.8
2007,Oklahoma,Black,Not Eligible,NA,NA
2007,Oklahoma,Hispanic,Not Eligible,NA,NA
2007,Oregon,Black,All,272.35,5.119999999999999
2007,Oregon,Hispanic,All,261.02,2.44
2007,Oregon,Black,Eligible,NA,NA
2007,Oregon,Hispanic,Eligible,257.34,2.73
2007,Oregon,Black,Not Eligible,NA,NA
2007,Oregon,Hispanic,Not Eligible,271.67,3.88
2007,Pennsylvania,Black,All,256.97,2.34
2007,Pennsylvania,Hispanic,All,264.09,3.86
2007,Pennsylvania,Black,Eligible,250.92,2.74
2007,Pennsylvania,Hispanic,Eligible,258.63,3.56
2007,Pennsylvania,Black,Not Eligible,264.62,4.470000000000001
2007,Pennsylvania,Hispanic,Not Eligible,NA,NA
2007,Puerto Rico,Black,All,NA,NA
2007,Puerto Rico,Hispanic,All,NA,NA
2007,Puerto Rico,Black,Eligible,NA,NA
2007,Puerto Rico,Hispanic,Eligible,NA,NA
2007,Puerto Rico,Black,Not Eligible,NA,NA
2007,Puerto Rico,Hispanic,Not Eligible,NA,NA
2007,Rhode Island,Black,All,250.03,3.18
2007,Rhode Island,Hispanic,All,251.43,2
2007,Rhode Island,Black,Eligible,252.17,3.4099999999999997
2007,Rhode Island,Hispanic,Eligible,249.93,2.4699999999999998
2007,Rhode Island,Black,Not Eligible,246.1,6.25
2007,Rhode Island,Hispanic,Not Eligible,254.1,3.4699999999999998
2007,South Carolina,Black,All,265.31,1.26
2007,South Carolina,Hispanic,All,272.24,5.4
2007,South Carolina,Black,Eligible,262.19,1.27
2007,South Carolina,Hispanic,Eligible,NA,NA
2007,South Carolina,Black,Not Eligible,274.31,2.52
2007,South Carolina,Hispanic,Not Eligible,NA,NA
2007,South Dakota,Black,All,NA,NA
2007,South Dakota,Hispanic,All,268.89,5.75
2007,South Dakota,Black,Eligible,NA,NA
2007,South Dakota,Hispanic,Eligible,NA,NA
2007,South Dakota,Black,Not Eligible,NA,NA
2007,South Dakota,Hispanic,Not Eligible,NA,NA
2007,Tennessee,Black,All,253.98,1.6700000000000002
2007,Tennessee,Hispanic,All,264.25,2.3899999999999997
2007,Tennessee,Black,Eligible,249.79,1.98
2007,Tennessee,Hispanic,Eligible,263.78,3.3499999999999996
2007,Tennessee,Black,Not Eligible,265.22,2.48
2007,Tennessee,Hispanic,Not Eligible,NA,NA
2007,Texas,Black,All,270.96,1.52
2007,Texas,Hispanic,All,277.03,0.97
2007,Texas,Black,Eligible,266.26,1.45
2007,Texas,Hispanic,Eligible,274.04,1.12
2007,Texas,Black,Not Eligible,279,2.67
2007,Texas,Hispanic,Not Eligible,285.51,1.6600000000000001
2007,Utah,Black,All,NA,NA
2007,Utah,Hispanic,All,255.6,2.24
2007,Utah,Black,Eligible,NA,NA
2007,Utah,Hispanic,Eligible,251.97,3.08
2007,Utah,Black,Not Eligible,NA,NA
2007,Utah,Hispanic,Not Eligible,264.78,4.37
2007,Vermont,Black,All,NA,NA
2007,Vermont,Hispanic,All,NA,NA
2007,Vermont,Black,Eligible,NA,NA
2007,Vermont,Hispanic,Eligible,NA,NA
2007,Vermont,Black,Not Eligible,NA,NA
2007,Vermont,Hispanic,Not Eligible,NA,NA
2007,Virginia,Black,All,268.28,1.42
2007,Virginia,Hispanic,All,275.28,3.66
2007,Virginia,Black,Eligible,261.6,1.6400000000000001
2007,Virginia,Hispanic,Eligible,267.28,3.84
2007,Virginia,Black,Not Eligible,274.87,2.01
2007,Virginia,Hispanic,Not Eligible,283.31,5.03
2007,Washington,Black,All,264.3,5.09
2007,Washington,Hispanic,All,263.2,2.3
2007,Washington,Black,Eligible,259.5,5.57
2007,Washington,Hispanic,Eligible,257.6,2.66
2007,Washington,Black,Not Eligible,NA,NA
2007,Washington,Hispanic,Not Eligible,273.91,5.1499999999999995
2007,West Virginia,Black,All,249.7,4.46
2007,West Virginia,Hispanic,All,NA,NA
2007,West Virginia,Black,Eligible,246.3,5.22
2007,West Virginia,Hispanic,Eligible,NA,NA
2007,West Virginia,Black,Not Eligible,NA,NA
2007,West Virginia,Hispanic,Not Eligible,NA,NA
2007,Wisconsin,Black,All,246.93,2.25
2007,Wisconsin,Hispanic,All,267.77,3.8699999999999997
2007,Wisconsin,Black,Eligible,242.44,1.8900000000000001
2007,Wisconsin,Hispanic,Eligible,263.08,3.8
2007,Wisconsin,Black,Not Eligible,NA,NA
2007,Wisconsin,Hispanic,Not Eligible,NA,NA
2007,Wyoming,Black,All,NA,NA
2007,Wyoming,Hispanic,All,273.65,2.73
2007,Wyoming,Black,Eligible,NA,NA
2007,Wyoming,Hispanic,Eligible,263.66,3.6
2007,Wyoming,Black,Not Eligible,NA,NA
2007,Wyoming,Hispanic,Not Eligible,283.16,3.9299999999999997
2009,Alabama,Black,All,248,1.97
2009,Alabama,Hispanic,All,259.92,3.57
2009,Alabama,Black,Eligible,243.97,1.97
2009,Alabama,Hispanic,Eligible,NA,NA
2009,Alabama,Black,Not Eligible,261.63,3.74
2009,Alabama,Hispanic,Not Eligible,NA,NA
2009,Alaska,Black,All,267.9,2.92
2009,Alaska,Hispanic,All,275.44,2.69
2009,Alaska,Black,Eligible,NA,NA
2009,Alaska,Hispanic,Eligible,269.73,3.67
2009,Alaska,Black,Not Eligible,NA,NA
2009,Alaska,Hispanic,Not Eligible,280.16,3.73
2009,Arizona,Black,All,268.73,3.9699999999999998
2009,Arizona,Hispanic,All,265.22,1.28
2009,Arizona,Black,Eligible,253.1,5.3
2009,Arizona,Hispanic,Eligible,260.87,1.5
2009,Arizona,Black,Not Eligible,284.98,5.21
2009,Arizona,Hispanic,Not Eligible,276.55,2.21
2009,Arkansas,Black,All,250.51,2.07
2009,Arkansas,Hispanic,All,269.06,3.19
2009,Arkansas,Black,Eligible,248.12,2.16
2009,Arkansas,Hispanic,Eligible,266.51,3.2600000000000002
2009,Arkansas,Black,Not Eligible,261.62,4.430000000000001
2009,Arkansas,Hispanic,Not Eligible,NA,NA
2009,California,Black,All,250.17,2.4
2009,California,Hispanic,All,256.44,1.09
2009,California,Black,Eligible,244.61,3.9099999999999997
2009,California,Hispanic,Eligible,254.37,1.26
2009,California,Black,Not Eligible,258.44,6.55
2009,California,Hispanic,Not Eligible,261.98,2.62
2009,Colorado,Black,All,262.6,3.51
2009,Colorado,Hispanic,All,266.66,2.1
2009,Colorado,Black,Eligible,254.37,2.8699999999999997
2009,Colorado,Hispanic,Eligible,260.83,2.62
2009,Colorado,Black,Not Eligible,271.56,5.7700000000000005
2009,Colorado,Hispanic,Not Eligible,279.5,2.5
2009,Connecticut,Black,All,261.02,3.04
2009,Connecticut,Hispanic,All,263.4,1.87
2009,Connecticut,Black,Eligible,255.54,3.3099999999999996
2009,Connecticut,Hispanic,Eligible,257.58,2.13
2009,Connecticut,Black,Not Eligible,269.97,3.51
2009,Connecticut,Hispanic,Not Eligible,276.97,3.32
2009,Delaware,Black,All,267.05,0.98
2009,Delaware,Hispanic,All,277.56,1.62
2009,Delaware,Black,Eligible,260.37,1.34
2009,Delaware,Hispanic,Eligible,276.17,2.03
2009,Delaware,Black,Not Eligible,275.72,1.34
2009,Delaware,Hispanic,Not Eligible,280.99,3.25
2009,District of Columbia,Black,All,249.06,0.91
2009,District of Columbia,Hispanic,All,265.42,3.8299999999999996
2009,District of Columbia,Black,Eligible,244.66,1.01
2009,District of Columbia,Hispanic,Eligible,263.79,4.06
2009,District of Columbia,Black,Not Eligible,262.83,1.94
2009,District of Columbia,Hispanic,Not Eligible,NA,NA
2009,DoDEA,Black,All,268.63,1.92
2009,DoDEA,Hispanic,All,280.53,2.12
2009,DoDEA,Black,Eligible,NA,NA
2009,DoDEA,Hispanic,Eligible,NA,NA
2009,DoDEA,Black,Not Eligible,NA,NA
2009,DoDEA,Hispanic,Not Eligible,NA,NA
2009,Florida,Black,All,263.57,1.86
2009,Florida,Hispanic,All,273.97,1.47
2009,Florida,Black,Eligible,260.72,2.04
2009,Florida,Hispanic,Eligible,270.13,1.5
2009,Florida,Black,Not Eligible,270.31,2.52
2009,Florida,Hispanic,Not Eligible,281.95,2.36
2009,Georgia,Black,All,262.48,1.1900000000000002
2009,Georgia,Hispanic,All,270.31,2.11
2009,Georgia,Black,Eligible,258.08,1.45
2009,Georgia,Hispanic,Eligible,267.72,2.32
2009,Georgia,Black,Not Eligible,273.01,2.03
2009,Georgia,Hispanic,Not Eligible,NA,NA
2009,Hawaii,Black,All,271.01,4.6899999999999995
2009,Hawaii,Hispanic,All,276.15,4.79
2009,Hawaii,Black,Eligible,NA,NA
2009,Hawaii,Hispanic,Eligible,NA,NA
2009,Hawaii,Black,Not Eligible,NA,NA
2009,Hawaii,Hispanic,Not Eligible,NA,NA
2009,Idaho,Black,All,NA,NA
2009,Idaho,Hispanic,All,264.12,1.73
2009,Idaho,Black,Eligible,NA,NA
2009,Idaho,Hispanic,Eligible,260.88,2.12
2009,Idaho,Black,Not Eligible,NA,NA
2009,Idaho,Hispanic,Not Eligible,271.97,3.32
2009,Illinois,Black,All,254.67,1.6600000000000001
2009,Illinois,Hispanic,All,268.65,1.6600000000000001
2009,Illinois,Black,Eligible,251.07,1.97
2009,Illinois,Hispanic,Eligible,264.89,1.97
2009,Illinois,Black,Not Eligible,268.35,3.12
2009,Illinois,Hispanic,Not Eligible,277.9,2.52
2009,Indiana,Black,All,266.05,3.12
2009,Indiana,Hispanic,All,272.8,3.09
2009,Indiana,Black,Eligible,260.63,2.42
2009,Indiana,Hispanic,Eligible,270.62,3.56
2009,Indiana,Black,Not Eligible,276.6,5.470000000000001
2009,Indiana,Hispanic,Not Eligible,NA,NA
2009,Iowa,Black,All,259.28,3.14
2009,Iowa,Hispanic,All,266.06,2.3899999999999997
2009,Iowa,Black,Eligible,253.94,3.58
2009,Iowa,Hispanic,Eligible,262.74,2.54
2009,Iowa,Black,Not Eligible,NA,NA
2009,Iowa,Hispanic,Not Eligible,NA,NA
2009,Kansas,Black,All,264.09,2.7
2009,Kansas,Hispanic,All,273.93,2.51
2009,Kansas,Black,Eligible,260.48,3.2
2009,Kansas,Hispanic,Eligible,270.14,2.73
2009,Kansas,Black,Not Eligible,272.19,4.08
2009,Kansas,Hispanic,Not Eligible,294.8,2.96
2009,Kentucky,Black,All,257.73,1.54
2009,Kentucky,Hispanic,All,271.7,4.26
2009,Kentucky,Black,Eligible,254.64,2.09
2009,Kentucky,Hispanic,Eligible,268.14,3.86
2009,Kentucky,Black,Not Eligible,267.79,2.57
2009,Kentucky,Hispanic,Not Eligible,NA,NA
2009,Louisiana,Black,All,256.7,1.28
2009,Louisiana,Hispanic,All,NA,NA
2009,Louisiana,Black,Eligible,255.37,1.4
2009,Louisiana,Hispanic,Eligible,NA,NA
2009,Louisiana,Black,Not Eligible,266.48,3.3
