Year,Jurisdiction,RaceEth,Gender,Mean,SE
2013,New York,Hispanic,All,251.88,1.6800000000000002
2013,North Carolina,Black,All,250.67,1.6600000000000001
2013,North Carolina,Hispanic,All,257.86,2.06
2013,North Dakota,Black,All,254.81,4.359999999999999
2013,North Dakota,Hispanic,All,‡,NA
2013,Ohio,Black,All,247.03,2.79
2013,Ohio,Hispanic,All,265.79,3.86
2013,Oklahoma,Black,All,245.33,2.88
2013,Oklahoma,Hispanic,All,251.68,2.32
2013,Oregon,Black,All,‡,NA
2013,Oregon,Hispanic,All,252.72,1.59
2013,Pennsylvania,Black,All,249.71,2.17
2013,Pennsylvania,Hispanic,All,249.22,3.14
2013,Rhode Island,Black,All,249.32,2.54
2013,Rhode Island,Hispanic,All,248.73,1.55
2013,South Carolina,Black,All,246.67,1.6500000000000001
2013,South Carolina,Hispanic,All,256.91,3.42
2013,South Dakota,Black,All,‡,NA
2013,South Dakota,Hispanic,All,258.98,3.3299999999999996
2013,Tennessee,Black,All,250.58,2.7
2013,Tennessee,Hispanic,All,261.68,3.75
2013,Texas,Black,All,252.80,2.4899999999999998
2013,Texas,Hispanic,All,254.75,1.43
2013,Utah,Black,All,‡,NA
2013,Utah,Hispanic,All,255.87,2.2600000000000002
2013,Vermont,Black,All,257.36,4.48
2013,Vermont,Hispanic,All,‡,NA
2013,Virginia,Black,All,249.12,2.14
2013,Virginia,Hispanic,All,262.12,2.12
2013,Washington,Black,All,257.57,3.86
2013,Washington,Hispanic,All,253.26,2.3499999999999996
2013,West Virginia,Black,All,254.69,3.13
2013,West Virginia,Hispanic,All,‡,NA
2013,Wisconsin,Black,All,237.33,1.6700000000000002
2013,Wisconsin,Hispanic,All,257.64,1.87
2013,Wyoming,Black,All,‡,NA
2013,Wyoming,Hispanic,All,261.13,1.86
2015,National public,Black,All,247.17,0.47000000000000003
2015,National public,Hispanic,All,252.52,0.43000000000000005
2015,Alabama,Black,All,243.24,2.03
2015,Alabama,Hispanic,All,252.48,3.86
2015,Alaska,Black,All,247.98,4.08
2015,Alaska,Hispanic,All,262.72,3.03
2015,Arizona,Black,All,249.47,3.98
2015,Arizona,Hispanic,All,254.21,1.28
2015,Arkansas,Black,All,238.35,1.8800000000000001
2015,Arkansas,Hispanic,All,254.92,2.73
2015,California,Black,All,248.19,2.59
2015,California,Hispanic,All,248.55,1.1900000000000002
2015,Colorado,Black,All,254.96,3.7800000000000002
2015,Colorado,Hispanic,All,253.41,1.72
2015,Connecticut,Black,All,250.86,2.53
2015,Connecticut,Hispanic,All,255.65,2.63
2015,Delaware,Black,All,248.88,1.36
2015,Delaware,Hispanic,All,252.85,2.25
2015,District of Columbia,Black,All,241.62,1.07
2015,District of Columbia,Hispanic,All,248.61,2.9099999999999997
2015,DoDEA,Black,All,272.69,1.93
2015,DoDEA,Hispanic,All,273.42,1.77
2015,Florida,Black,All,251.14,1.83
2015,Florida,Hispanic,All,259.82,1.35
2015,Georgia,Black,All,248.34,1.73
2015,Georgia,Hispanic,All,256.50,2.13
2015,Hawaii,Black,All,257.72,4.21
2015,Hawaii,Hispanic,All,257.64,3.11
2015,Idaho,Black,All,‡,NA
2015,Idaho,Hispanic,All,253.02,2.2600000000000002
2015,Illinois,Black,All,246.54,1.55
2015,Illinois,Hispanic,All,256.52,1.8
2015,Indiana,Black,All,252.18,2.53
2015,Indiana,Hispanic,All,257.33,2.9499999999999997
2015,Iowa,Black,All,245.20,3.1
2015,Iowa,Hispanic,All,255.70,2.74
2015,Kansas,Black,All,246.46,3.7800000000000002
2015,Kansas,Hispanic,All,254.29,2.55
2015,Kentucky,Black,All,246.82,2.01
2015,Kentucky,Hispanic,All,266.28,3.05
2015,Louisiana,Black,All,243.21,1.56
2015,Louisiana,Hispanic,All,257.59,3.62
2015,Maine,Black,All,246.29,4.71
2015,Maine,Hispanic,All,‡,NA
2015,Maryland,Black,All,251.18,1.51
2015,Maryland,Hispanic,All,258.24,2.3
2015,Massachusetts,Black,All,251.97,2.63
2015,Massachusetts,Hispanic,All,248.98,2.32
2015,Michigan,Black,All,243.02,1.83
2015,Michigan,Hispanic,All,262.69,3.66
2015,Minnesota,Black,All,246.82,3
2015,Minnesota,Hispanic,All,259.98,3.3
2015,Mississippi,Black,All,239.85,1.36
2015,Mississippi,Hispanic,All,‡,NA
2015,Missouri,Black,All,245.98,1.96
2015,Missouri,Hispanic,All,258.32,4.79
2015,Montana,Black,All,‡,NA
2015,Montana,Hispanic,All,256.90,3.88
2015,Nebraska,Black,All,245.38,3.46
2015,Nebraska,Hispanic,All,256.77,1.86
2015,Nevada,Black,All,248.59,2.3699999999999997
2015,Nevada,Hispanic,All,250.00,1.08
2015,New Hampshire,Black,All,‡,NA
2015,New Hampshire,Hispanic,All,262.48,4.6499999999999995
2015,New Jersey,Black,All,252.90,2.2800000000000002
2015,New Jersey,Hispanic,All,254.44,2.05
2015,New Mexico,Black,All,‡,NA
2015,New Mexico,Hispanic,All,249.20,0.99
2015,New York,Black,All,247.96,2.14
2015,New York,Hispanic,All,253.65,2.04
2015,North Carolina,Black,All,243.22,1.96
2015,North Carolina,Hispanic,All,251.95,1.9
2015,North Dakota,Black,All,254.64,2.86
2015,North Dakota,Hispanic,All,260.68,3.3699999999999997
2015,Ohio,Black,All,245.24,3.25
2015,Ohio,Hispanic,All,255.49,6.02
2015,Oklahoma,Black,All,244.31,3.16
2015,Oklahoma,Hispanic,All,256.87,1.95
2015,Oregon,Black,All,‡,NA
2015,Oregon,Hispanic,All,252.10,1.8900000000000001
2015,Pennsylvania,Black,All,244.72,2.71
2015,Pennsylvania,Hispanic,All,249.59,4.24
2015,Rhode Island,Black,All,247.51,2.9899999999999998
2015,Rhode Island,Hispanic,All,244.87,1.48
2015,South Carolina,Black,All,243.59,1.58
2015,South Carolina,Hispanic,All,249.42,3.58
2015,South Dakota,Black,All,259.26,3.68
2015,South Dakota,Hispanic,All,260.12,3.15
2015,Tennessee,Black,All,246.86,2.29
2015,Tennessee,Hispanic,All,256.76,3.19
2015,Texas,Black,All,251.26,2.24
2015,Texas,Hispanic,All,252.49,1.1600000000000001
2015,Utah,Black,All,‡,NA
2015,Utah,Hispanic,All,251.67,2.3699999999999997
2015,Vermont,Black,All,‡,NA
2015,Vermont,Hispanic,All,‡,NA
2015,Virginia,Black,All,249.30,2.08
2015,Virginia,Hispanic,All,257.45,2.68
2015,Washington,Black,All,250.00,4.57
2015,Washington,Hispanic,All,250.02,2.13
2015,West Virginia,Black,All,250.18,3.14
2015,West Virginia,Hispanic,All,‡,NA
2015,Wisconsin,Black,All,240.86,2.6
2015,Wisconsin,Hispanic,All,254.83,2.44
2015,Wyoming,Black,All,‡,NA
2015,Wyoming,Hispanic,All,258.22,2.17
2017,National public,Black,All,248.37,0.48000000000000004
2017,National public,Hispanic,All,254.59,0.5
2017,Alabama,Black,All,241.15,2.01
2017,Alabama,Hispanic,All,243.22,4.14
2017,Alaska,Black,All,245.62,4.22
2017,Alaska,Hispanic,All,262.13,2.77
2017,Arizona,Black,All,253.99,3.23
2017,Arizona,Hispanic,All,253.70,1.36
2017,Arkansas,Black,All,241.11,1.87
2017,Arkansas,Hispanic,All,254.96,2.23
2017,California,Black,All,249.95,3.2
2017,California,Hispanic,All,251.24,0.99
2017,Colorado,Black,All,250.43,3.66
2017,Colorado,Hispanic,All,256.96,1.75
2017,Connecticut,Black,All,249.47,3.02
2017,Connecticut,Hispanic,All,252.89,2.1
2017,Delaware,Black,All,248.36,1.3800000000000001
2017,Delaware,Hispanic,All,253.66,2.11
2017,District of Columbia,Black,All,239.61,1.21
2017,District of Columbia,Hispanic,All,241.50,3.22
2017,DoDEA,Black,All,267.74,2.1
2017,DoDEA,Hispanic,All,277.41,1.78
2017,Florida,Black,All,253.51,1.8900000000000001
2017,Florida,Hispanic,All,262.41,1.49
2017,Georgia,Black,All,254.55,1.45
2017,Georgia,Hispanic,All,259.70,2.08
2017,Hawaii,Black,All,‡,NA
2017,Hawaii,Hispanic,All,264.63,2.4299999999999997
2017,Idaho,Black,All,‡,NA
2017,Idaho,Hispanic,All,254.66,1.52
2017,Illinois,Black,All,245.64,1.49
2017,Illinois,Hispanic,All,258.36,1.45
2017,Indiana,Black,All,255.11,2.8699999999999997
2017,Indiana,Hispanic,All,265.43,2.73
2017,Iowa,Black,All,242.51,4.159999999999999
2017,Iowa,Hispanic,All,258.30,2.4
2017,Kansas,Black,All,245.73,3.69
2017,Kansas,Hispanic,All,257.19,2.12
2017,Kentucky,Black,All,246.35,2.7
2017,Kentucky,Hispanic,All,261.34,3.4899999999999998
2017,Louisiana,Black,All,242.27,1.93
2017,Louisiana,Hispanic,All,253.35,4.51
2017,Maine,Black,All,235.17,5.319999999999999
2017,Maine,Hispanic,All,‡,NA
2017,Maryland,Black,All,251.01,1.2
2017,Maryland,Hispanic,All,254.74,2.72
2017,Massachusetts,Black,All,258.01,2.65
2017,Massachusetts,Hispanic,All,258.62,2.2800000000000002
2017,Michigan,Black,All,245.35,2.12
2017,Michigan,Hispanic,All,259.05,2.84
2017,Minnesota,Black,All,244.89,3.21
2017,Minnesota,Hispanic,All,252.23,3.38
2017,Mississippi,Black,All,241.95,1.1800000000000002
2017,Mississippi,Hispanic,All,252.90,5.13
2017,Missouri,Black,All,249.65,3.09
2017,Missouri,Hispanic,All,257.43,3.84
2017,Montana,Black,All,‡,NA
2017,Montana,Hispanic,All,259.39,4.25
2017,Nebraska,Black,All,245.09,2.63
2017,Nebraska,Hispanic,All,254.11,2.14
2017,Nevada,Black,All,246.01,2.3699999999999997
2017,Nevada,Hispanic,All,253.29,1.06
2017,New Hampshire,Black,All,‡,NA
2017,New Hampshire,Hispanic,All,261.05,3.92
2017,New Jersey,Black,All,256.95,2.82
2017,New Jersey,Hispanic,All,258.76,2.13
2017,New Mexico,Black,All,‡,NA
2017,New Mexico,Hispanic,All,251.26,0.93
2017,New York,Black,All,251.26,2.32
2017,New York,Hispanic,All,252.80,2.04
2017,North Carolina,Black,All,247.87,1.59
2017,North Carolina,Hispanic,All,254.98,2.2800000000000002
2017,North Dakota,Black,All,251.75,4.39
2017,North Dakota,Hispanic,All,259.31,3.8699999999999997
2017,Ohio,Black,All,243.99,3.3
2017,Ohio,Hispanic,All,259.60,4.1899999999999995
2017,Oklahoma,Black,All,246.56,3.4299999999999997
2017,Oklahoma,Hispanic,All,254.83,2.03
2017,Oregon,Black,All,‡,NA
2017,Oregon,Hispanic,All,249.95,1.6500000000000001
2017,Pennsylvania,Black,All,249.57,2.15
2017,Pennsylvania,Hispanic,All,244.80,2.63
2017,Rhode Island,Black,All,247.91,2.4099999999999997
2017,Rhode Island,Hispanic,All,247.16,1.6300000000000001
2017,South Carolina,Black,All,240.89,1.31
2017,South Carolina,Hispanic,All,255.98,3.46
2017,South Dakota,Black,All,‡,NA
2017,South Dakota,Hispanic,All,255.13,3.86
2017,Tennessee,Black,All,242.98,1.3900000000000001
2017,Tennessee,Hispanic,All,250.91,2.7600000000000002
2017,Texas,Black,All,247.19,1.82
2017,Texas,Hispanic,All,254.39,1.3800000000000001
2017,Utah,Black,All,‡,NA
2017,Utah,Hispanic,All,251.51,2.01
2017,Vermont,Black,All,‡,NA
2017,Vermont,Hispanic,All,‡,NA
2017,Virginia,Black,All,250.61,2.23
2017,Virginia,Hispanic,All,259.43,2.58
2017,Washington,Black,All,255.17,3.9299999999999997
2017,Washington,Hispanic,All,257.64,1.99
2017,West Virginia,Black,All,245.34,4.109999999999999
2017,West Virginia,Hispanic,All,‡,NA
2017,Wisconsin,Black,All,238.64,2.04
2017,Wisconsin,Hispanic,All,255.20,2.75
2017,Wyoming,Black,All,‡,NA
2017,Wyoming,Hispanic,All,260.70,1.79
2019,National public,Black,All,243.82,0.46
2019,National public,Hispanic,All,251.12,0.5700000000000001
2019,Alabama,Black,All,239.32,2.4499999999999997
2019,Alabama,Hispanic,All,246.19,5.159999999999999
2019,Alaska,Black,All,243.08,4.76
2019,Alaska,Hispanic,All,250.96,4.07
2019,Arizona,Black,All,238.94,4.44
2019,Arizona,Hispanic,All,251.16,1.56
2019,Arkansas,Black,All,237.10,1.9
2019,Arkansas,Hispanic,All,255.62,3.03
2019,California,Black,All,235.53,4.03
2019,California,Hispanic,All,249.16,1.6600000000000001
2019,Colorado,Black,All,246.09,4.33
2019,Colorado,Hispanic,All,251.45,1.5
2019,Connecticut,Black,All,250.58,2.8099999999999996
2019,Connecticut,Hispanic,All,253.11,2.2
2019,Delaware,Black,All,245.52,1.48
2019,Delaware,Hispanic,All,248.61,2.3499999999999996
2019,District of Columbia,Black,All,240.62,1.1300000000000001
2019,District of Columbia,Hispanic,All,249.99,2.67
2019,DoDEA,Black,All,266.86,2.77
2019,DoDEA,Hispanic,All,274.68,1.61
2019,Florida,Black,All,247.82,2.36
2019,Florida,Hispanic,All,258.78,1.48
2019,Georgia,Black,All,249.47,1.47
2019,Georgia,Hispanic,All,256.05,2.13
2019,Hawaii,Black,All,‡,NA
2019,Hawaii,Hispanic,All,255.33,2.8499999999999996
2019,Idaho,Black,All,‡,NA
2019,Idaho,Hispanic,All,249.38,2.19
2019,Illinois,Black,All,245.54,1.77
2019,Illinois,Hispanic,All,255.17,1.77
2019,Indiana,Black,All,245.40,2.9
2019,Indiana,Hispanic,All,258.77,3.15
2019,Iowa,Black,All,236.46,3.72
2019,Iowa,Hispanic,All,249.55,2.77
2019,Kansas,Black,All,243.57,3.25
2019,Kansas,Hispanic,All,254.87,1.97
2019,Kentucky,Black,All,239.40,2.3299999999999996
2019,Kentucky,Hispanic,All,257.76,4.38
2019,Louisiana,Black,All,242.24,1.97
2019,Louisiana,Hispanic,All,257.55,3.98
2019,Maine,Black,All,236.23,4.96
2019,Maine,Hispanic,All,‡,NA
2019,Maryland,Black,All,251.22,1.53
2019,Maryland,Hispanic,All,247.60,2.29
2019,Massachusetts,Black,All,258.54,3.07
2019,Massachusetts,Hispanic,All,250.78,2.67
2019,Michigan,Black,All,242.99,2.54
2019,Michigan,Hispanic,All,253.39,3
2019,Minnesota,Black,All,235.75,3.32
2019,Minnesota,Hispanic,All,246.88,3.55
2019,Mississippi,Black,All,244.40,1.1500000000000001
2019,Mississippi,Hispanic,All,258.56,4.109999999999999
2019,Missouri,Black,All,240.37,3.8699999999999997
2019,Missouri,Hispanic,All,257.67,3.6
2019,Montana,Black,All,‡,NA
2019,Montana,Hispanic,All,256.64,4.06
2019,Nebraska,Black,All,239.53,3.51
2019,Nebraska,Hispanic,All,250.29,2.06
2019,Nevada,Black,All,242.80,2.84
2019,Nevada,Hispanic,All,251.23,1.1500000000000001
2019,New Hampshire,Black,All,‡,NA
2019,New Hampshire,Hispanic,All,251.43,3.72
2019,New Jersey,Black,All,249.80,2.64
2019,New Jersey,Hispanic,All,251.43,2.51
2019,New Mexico,Black,All,‡,NA
2019,New Mexico,Hispanic,All,247.80,1.1600000000000001
2019,New York,Black,All,247.62,2.4699999999999998
2019,New York,Hispanic,All,248.83,1.87
2019,North Carolina,Black,All,243.97,1.77
2019,North Carolina,Hispanic,All,255.93,2.01
2019,North Dakota,Black,All,246.42,3.9
2019,North Dakota,Hispanic,All,249.81,3.94
2019,Ohio,Black,All,240.76,1.95
2019,Ohio,Hispanic,All,259.15,4.58
2019,Oklahoma,Black,All,244.39,2.9
2019,Oklahoma,Hispanic,All,246.04,1.96
2019,Oregon,Black,All,‡,NA
2019,Oregon,Hispanic,All,250.01,1.58
2019,Pennsylvania,Black,All,241.96,2.61
2019,Pennsylvania,Hispanic,All,243.23,2.9499999999999997
2019,Rhode Island,Black,All,246.56,3.54
2019,Rhode Island,Hispanic,All,240.89,1.53
2019,South Carolina,Black,All,242.04,1.53
2019,South Carolina,Hispanic,All,252.65,2.8099999999999996
2019,South Dakota,Black,All,‡,NA
2019,South Dakota,Hispanic,All,251.91,3.84
2019,Tennessee,Black,All,245.54,1.3
2019,Tennessee,Hispanic,All,253.22,2.7800000000000002
2019,Texas,Black,All,237.79,2.3099999999999996
2019,Texas,Hispanic,All,250.41,1.4
2019,Utah,Black,All,‡,NA
2019,Utah,Hispanic,All,250.71,2.27
2019,Vermont,Black,All,‡,NA
2019,Vermont,Hispanic,All,‡,NA
2019,Virginia,Black,All,242.92,2.08
2019,Virginia,Hispanic,All,247.03,2.86
2019,Washington,Black,All,235.72,5.45
2019,Washington,Hispanic,All,248.16,2.25
2019,West Virginia,Black,All,238.70,4.470000000000001
2019,West Virginia,Hispanic,All,‡,NA
2019,Wisconsin,Black,All,234.70,2.88
2019,Wisconsin,Hispanic,All,251.47,2.09
2019,Wyoming,Black,All,‡,NA
2019,Wyoming,Hispanic,All,254.39,2.27
2022,National public,Black,All,242.76,0.52
2022,National public,Hispanic,All,249.80,0.55
2022,Alabama,Black,All,234.34,1.94
2022,Alabama,Hispanic,All,244.78,3.12
2022,Alaska,Black,All,‡,NA
2022,Alaska,Hispanic,All,254.40,3.75
2022,Arizona,Black,All,243.98,4.17
2022,Arizona,Hispanic,All,251.67,1.77
2022,Arkansas,Black,All,234.80,2.46
2022,Arkansas,Hispanic,All,251.88,2.6
2022,California,Black,All,245.41,4.930000000000001
2022,California,Hispanic,All,249.31,1.6800000000000002
2022,Colorado,Black,All,246.49,5.1499999999999995
2022,Colorado,Hispanic,All,248.37,2.14
2022,Connecticut,Black,All,244.05,2.42
2022,Connecticut,Hispanic,All,247.28,2.11
2022,Delaware,Black,All,240.25,2.04
2022,Delaware,Hispanic,All,244.04,1.86
2022,District of Columbia,Black,All,242.19,1.1
2022,District of Columbia,Hispanic,All,245.93,2.72
2022,DoDEA,Black,All,271.11,2.77
2022,DoDEA,Hispanic,All,280.77,1.46
2022,Florida,Black,All,246.90,2.09
2022,Florida,Hispanic,All,259.98,1.81
2022,Georgia,Black,All,246.74,2.04
2022,Georgia,Hispanic,All,253.83,2.13
2022,Hawaii,Black,All,‡,NA
2022,Hawaii,Hispanic,All,256.35,2.8099999999999996
2022,Idaho,Black,All,‡,NA
2022,Idaho,Hispanic,All,251.34,2.34
2022,Illinois,Black,All,240.74,2.58
2022,Illinois,Hispanic,All,253.87,1.54
2022,Indiana,Black,All,239.87,4.09
2022,Indiana,Hispanic,All,251.36,2.57
2022,Iowa,Black,All,237.40,4.75
2022,Iowa,Hispanic,All,247.78,2.96
2022,Kansas,Black,All,238.04,4.18
2022,Kansas,Hispanic,All,247.53,2.16
2022,Kentucky,Black,All,238.88,2.54
2022,Kentucky,Hispanic,All,253.87,3.59
2022,Louisiana,Black,All,243.38,2.09
2022,Louisiana,Hispanic,All,253.23,3.5
2022,Maine,Black,All,226.47,5.73
2022,Maine,Hispanic,All,‡,NA
2022,Maryland,Black,All,243.83,1.84
2022,Maryland,Hispanic,All,245.97,2.3699999999999997
2022,Massachusetts,Black,All,254.02,3.16
2022,Massachusetts,Hispanic,All,251.79,2.55
2022,Michigan,Black,All,237.16,2.2800000000000002
2022,Michigan,Hispanic,All,249.73,3.4699999999999998
2022,Minnesota,Black,All,236.69,3.58
2022,Minnesota,Hispanic,All,242.01,6.09
2022,Mississippi,Black,All,240.36,1.5
2022,Mississippi,Hispanic,All,247.41,4.46
2022,Missouri,Black,All,229.77,3.8899999999999997
2022,Missouri,Hispanic,All,252.87,3.79
2022,Montana,Black,All,‡,NA
2022,Montana,Hispanic,All,252.91,4.02
2022,Nebraska,Black,All,236.11,3.62
2022,Nebraska,Hispanic,All,244.61,2.16
2022,Nevada,Black,All,243.19,2.63
2022,Nevada,Hispanic,All,251.02,1.4
2022,New Hampshire,Black,All,‡,NA
2022,New Hampshire,Hispanic,All,245.41,3.8899999999999997
2022,New Jersey,Black,All,249.48,4.819999999999999
2022,New Jersey,Hispanic,All,253.74,2.5
2022,New Mexico,Black,All,‡,NA
2022,New Mexico,Hispanic,All,242.61,1.1
2022,New York,Black,All,246.40,3.27
2022,New York,Hispanic,All,248.03,2.01
2022,North Carolina,Black,All,241.57,1.92
2022,North Carolina,Hispanic,All,252.06,2.1
2022,North Dakota,Black,All,236.85,4.52
2022,North Dakota,Hispanic,All,248.68,4.92
2022,Ohio,Black,All,241.15,3.01
2022,Ohio,Hispanic,All,246.01,3.7800000000000002
2022,Oklahoma,Black,All,241.56,3.4899999999999998
2022,Oklahoma,Hispanic,All,242.57,2.6
2022,Oregon,Black,All,‡,NA
2022,Oregon,Hispanic,All,243.76,2.3299999999999996
2022,Pennsylvania,Black,All,239.62,2.74
2022,Pennsylvania,Hispanic,All,240.76,2.86
2022,Rhode Island,Black,All,240.43,2.9
2022,Rhode Island,Hispanic,All,245.43,2.21
2022,South Carolina,Black,All,239.76,1.81
2022,South Carolina,Hispanic,All,243.73,3.38
2022,South Dakota,Black,All,233.78,5.83
2022,South Dakota,Hispanic,All,251.10,3.6
2022,Tennessee,Black,All,241.42,2.53
2022,Tennessee,Hispanic,All,246.22,3.11
2022,Texas,Black,All,246.71,2.36
2022,Texas,Hispanic,All,248.21,1.6800000000000002
2022,Utah,Black,All,‡,NA
2022,Utah,Hispanic,All,246.99,2.4
2022,Vermont,Black,All,254.58,4.81
2022,Vermont,Hispanic,All,‡,NA
2022,Virginia,Black,All,241.53,2.67
2022,Virginia,Hispanic,All,245.72,3.11
2022,Washington,Black,All,240.26,4.79
2022,Washington,Hispanic,All,248.76,1.93
2022,West Virginia,Black,All,232.38,5.1899999999999995
2022,West Virginia,Hispanic,All,‡,NA
2022,Wisconsin,Black,All,230.83,3.23
2022,Wisconsin,Hispanic,All,249.59,2.11
2022,Wyoming,Black,All,‡,NA
2022,Wyoming,Hispanic,All,251.79,2.34
