Year,Jurisdiction,RaceEth,Gender,Mean,SE
2013,Maine,Hispanic,Male,NA,NA
2013,Maryland,Black,All,268.4,1.37
2013,Maryland,Hispanic,All,279.78,2.2800000000000002
2013,Maryland,Black,Female,270.26,1.92
2013,Maryland,Hispanic,Female,278.23,3.07
2013,Maryland,Black,Male,266.68,1.6
2013,Maryland,Hispanic,Male,281.3,2.9099999999999997
2013,Massachusetts,Black,All,277.16,1.76
2013,Massachusetts,Hispanic,All,277.36,2.06
2013,Massachusetts,Black,Female,273.81,3.55
2013,Massachusetts,Hispanic,Female,276.33,2.9099999999999997
2013,Massachusetts,Black,Male,280.26,2.84
2013,Massachusetts,Hispanic,Male,278.42,2.67
2013,Michigan,Black,All,251.01,2.17
2013,Michigan,Hispanic,All,261.09,2.61
2013,Michigan,Black,Female,252.42,2.66
2013,Michigan,Hispanic,Female,265.63,4.56
2013,Michigan,Black,Male,249.52,3.3
2013,Michigan,Hispanic,Male,257.4,3.8899999999999997
2013,Minnesota,Black,All,260.06,3.48
2013,Minnesota,Hispanic,All,273.16,3.07
2013,Minnesota,Black,Female,259.69,5.2700000000000005
2013,Minnesota,Hispanic,Female,270.85,3.16
2013,Minnesota,Black,Male,260.4,4.430000000000001
2013,Minnesota,Hispanic,Male,275.29,4.619999999999999
2013,Mississippi,Black,All,254.91,1.11
2013,Mississippi,Hispanic,All,279.12,3.69
2013,Mississippi,Black,Female,256.88,1.42
2013,Mississippi,Hispanic,Female,NA,NA
2013,Mississippi,Black,Male,252.87,1.42
2013,Mississippi,Hispanic,Male,NA,NA
2013,Missouri,Black,All,260.4,3.15
2013,Missouri,Hispanic,All,275.81,2.8899999999999997
2013,Missouri,Black,Female,261.38,4
2013,Missouri,Hispanic,Female,NA,NA
2013,Missouri,Black,Male,259.37,3.15
2013,Missouri,Hispanic,Male,NA,NA
2013,Montana,Black,All,NA,NA
2013,Montana,Hispanic,All,281.8,3.9499999999999997
2013,Montana,Black,Female,NA,NA
2013,Montana,Hispanic,Female,NA,NA
2013,Montana,Black,Male,NA,NA
2013,Montana,Hispanic,Male,NA,NA
2013,National public,Black,All,262.73,0.4
2013,National public,Hispanic,All,271.01,0.43000000000000005
2013,National public,Black,Female,264.11,0.54
2013,National public,Hispanic,Female,271.1,0.63
2013,National public,Black,Male,261.33,0.51
2013,National public,Hispanic,Male,270.93,0.52
2013,Nebraska,Black,All,250.45,4.18
2013,Nebraska,Hispanic,All,266.88,1.6700000000000002
2013,Nebraska,Black,Female,251.9,4.96
2013,Nebraska,Hispanic,Female,265.09,2.22
2013,Nebraska,Black,Male,249.22,5.55
2013,Nebraska,Hispanic,Male,268.43,2.4099999999999997
2013,Nevada,Black,All,262.74,2.24
2013,Nevada,Hispanic,All,268.03,1.12
2013,Nevada,Black,Female,262.87,3.44
2013,Nevada,Hispanic,Female,268.15,1.48
2013,Nevada,Black,Male,262.64,3.04
2013,Nevada,Hispanic,Male,267.91,1.54
2013,New Hampshire,Black,All,NA,NA
2013,New Hampshire,Hispanic,All,270.18,3.68
2013,New Hampshire,Black,Female,NA,NA
2013,New Hampshire,Hispanic,Female,NA,NA
2013,New Hampshire,Black,Male,NA,NA
2013,New Hampshire,Hispanic,Male,NA,NA
2013,New Jersey,Black,All,274.2,2.58
2013,New Jersey,Hispanic,All,282.87,2.2600000000000002
2013,New Jersey,Black,Female,278.2,3.42
2013,New Jersey,Hispanic,Female,284.72,2.7600000000000002
2013,New Jersey,Black,Male,270.05,3.01
2013,New Jersey,Hispanic,Male,281.22,2.74
2013,New Mexico,Black,All,258.41,4.95
2013,New Mexico,Hispanic,All,267.78,0.7899999999999999
2013,New Mexico,Black,Female,NA,NA
2013,New Mexico,Hispanic,Female,267.19,1.1900000000000002
2013,New Mexico,Black,Male,NA,NA
2013,New Mexico,Hispanic,Male,268.36,1.1600000000000001
2013,New York,Black,All,261.51,1.94
2013,New York,Hispanic,All,265.21,1.79
2013,New York,Black,Female,264.23,2.38
2013,New York,Hispanic,Female,267.36,2.2
2013,New York,Black,Male,258.98,2.25
2013,New York,Hispanic,Male,263.24,1.99
2013,North Carolina,Black,All,268.29,1.59
2013,North Carolina,Hispanic,All,278.87,2.01
2013,North Carolina,Black,Female,269.82,1.8
2013,North Carolina,Hispanic,Female,278.18,2.73
2013,North Carolina,Black,Male,266.63,2.25
2013,North Carolina,Hispanic,Male,279.53,2.3899999999999997
2013,North Dakota,Black,All,271.56,4.1
2013,North Dakota,Hispanic,All,NA,NA
2013,North Dakota,Black,Female,NA,NA
2013,North Dakota,Hispanic,Female,NA,NA
2013,North Dakota,Black,Male,NA,NA
2013,North Dakota,Hispanic,Male,NA,NA
2013,Ohio,Black,All,266.71,1.79
2013,Ohio,Hispanic,All,277.04,3.9
2013,Ohio,Black,Female,269.21,2.27
2013,Ohio,Hispanic,Female,274.71,5.6
2013,Ohio,Black,Male,264.28,2.2600000000000002
2013,Ohio,Hispanic,Male,279.13,5.159999999999999
2013,Oklahoma,Black,All,255.62,3.08
2013,Oklahoma,Hispanic,All,264.87,2.9499999999999997
2013,Oklahoma,Black,Female,260.03,3.32
2013,Oklahoma,Hispanic,Female,262.95,3.65
2013,Oklahoma,Black,Male,251.04,3.88
2013,Oklahoma,Hispanic,Male,266.56,3.25
2013,Oregon,Black,All,NA,NA
2013,Oregon,Hispanic,All,265.85,1.78
2013,Oregon,Black,Female,NA,NA
2013,Oregon,Hispanic,Female,265.41,2.3899999999999997
2013,Oregon,Black,Male,NA,NA
2013,Oregon,Hispanic,Male,266.28,2.62
2013,Pennsylvania,Black,All,261.66,2.11
2013,Pennsylvania,Hispanic,All,264.39,2.3699999999999997
2013,Pennsylvania,Black,Female,262.99,2.69
2013,Pennsylvania,Hispanic,Female,258.4,3.16
2013,Pennsylvania,Black,Male,260.39,2.3099999999999996
2013,Pennsylvania,Hispanic,Male,270.49,3.08
2013,Puerto Rico,Black,All,NA,NA
2013,Puerto Rico,Hispanic,All,217.91,0.72
2013,Puerto Rico,Black,Female,NA,NA
2013,Puerto Rico,Hispanic,Female,218.41,0.88
2013,Puerto Rico,Black,Male,NA,NA
2013,Puerto Rico,Hispanic,Male,217.4,0.8600000000000001
2013,Rhode Island,Black,All,262.83,2.8
2013,Rhode Island,Hispanic,All,262.88,1.6
2013,Rhode Island,Black,Female,264.92,3.61
2013,Rhode Island,Hispanic,Female,260.91,2.08
2013,Rhode Island,Black,Male,260.94,3.7
2013,Rhode Island,Hispanic,Male,264.98,2.63
2013,South Carolina,Black,All,260.99,1.6700000000000002
2013,South Carolina,Hispanic,All,272.24,3.8
2013,South Carolina,Black,Female,262.5,2.25
2013,South Carolina,Hispanic,Female,267.65,5.51
2013,South Carolina,Black,Male,259.4,1.79
2013,South Carolina,Hispanic,Male,278.35,4.05
2013,South Dakota,Black,All,254.44,5.46
2013,South Dakota,Hispanic,All,274.42,3.7800000000000002
2013,South Dakota,Black,Female,NA,NA
2013,South Dakota,Hispanic,Female,NA,NA
2013,South Dakota,Black,Male,NA,NA
2013,South Dakota,Hispanic,Male,NA,NA
2013,Tennessee,Black,All,256.74,2.82
2013,Tennessee,Hispanic,All,270.39,3.32
2013,Tennessee,Black,Female,259.41,3
2013,Tennessee,Hispanic,Female,271.9,4.71
2013,Tennessee,Black,Male,254.19,3.4299999999999997
2013,Tennessee,Hispanic,Male,268.82,4.45
2013,Texas,Black,All,272.51,2.02
2013,Texas,Hispanic,All,281.36,1.1300000000000001
2013,Texas,Black,Female,272.69,2.58
2013,Texas,Hispanic,Female,282.07,1.27
2013,Texas,Black,Male,272.33,3.3699999999999997
2013,Texas,Hispanic,Male,280.69,1.49
2013,Utah,Black,All,NA,NA
2013,Utah,Hispanic,All,257.88,1.94
2013,Utah,Black,Female,NA,NA
2013,Utah,Hispanic,Female,259.81,2.7600000000000002
2013,Utah,Black,Male,NA,NA
2013,Utah,Hispanic,Male,256.1,2.82
2013,Vermont,Black,All,258.19,5.359999999999999
2013,Vermont,Hispanic,All,NA,NA
2013,Vermont,Black,Female,NA,NA
2013,Vermont,Hispanic,Female,NA,NA
2013,Vermont,Black,Male,NA,NA
2013,Vermont,Hispanic,Male,NA,NA
2013,Virginia,Black,All,266.74,1.76
2013,Virginia,Hispanic,All,279.21,2.13
2013,Virginia,Black,Female,267.33,2.21
2013,Virginia,Hispanic,Female,277.47,2.38
2013,Virginia,Black,Male,266.21,2.3899999999999997
2013,Virginia,Hispanic,Male,280.83,3.09
2013,Washington,Black,All,268.66,4.72
2013,Washington,Hispanic,All,273.21,1.6
2013,Washington,Black,Female,NA,NA
2013,Washington,Hispanic,Female,272.92,2.4
2013,Washington,Black,Male,NA,NA
2013,Washington,Hispanic,Male,273.49,2.23
2013,West Virginia,Black,All,263.73,2.88
2013,West Virginia,Hispanic,All,NA,NA
2013,West Virginia,Black,Female,257.89,4.25
2013,West Virginia,Hispanic,Female,NA,NA
2013,West Virginia,Black,Male,268.92,3.86
2013,West Virginia,Hispanic,Male,NA,NA
2013,Wisconsin,Black,All,252.38,2.29
2013,Wisconsin,Hispanic,All,272.66,2.24
2013,Wisconsin,Black,Female,256.14,3
2013,Wisconsin,Hispanic,Female,270.99,3.1
2013,Wisconsin,Black,Male,248.74,2.8499999999999996
2013,Wisconsin,Hispanic,Male,274.22,3.42
2013,Wyoming,Black,All,NA,NA
2013,Wyoming,Hispanic,All,277.81,1.6600000000000001
2013,Wyoming,Black,Female,NA,NA
2013,Wyoming,Hispanic,Female,274.87,2.3899999999999997
2013,Wyoming,Black,Male,NA,NA
2013,Wyoming,Hispanic,Male,281.12,2.72
2015,Alabama,Black,All,247.79,1.85
2015,Alabama,Hispanic,All,260.24,3.16
2015,Alabama,Black,Female,249.11,2.53
2015,Alabama,Hispanic,Female,NA,NA
2015,Alabama,Black,Male,246.61,2.2
2015,Alabama,Hispanic,Male,NA,NA
2015,Alaska,Black,All,268.86,4.53
2015,Alaska,Hispanic,All,279.05,2.88
2015,Alaska,Black,Female,NA,NA
2015,Alaska,Hispanic,Female,NA,NA
2015,Alaska,Black,Male,NA,NA
2015,Alaska,Hispanic,Male,278.56,3.92
2015,Arizona,Black,All,269.1,4.05
2015,Arizona,Hispanic,All,273.08,1.22
2015,Arizona,Black,Female,NA,NA
2015,Arizona,Hispanic,Female,271.93,1.42
2015,Arizona,Black,Male,267.16,4.63
2015,Arizona,Hispanic,Male,274.12,1.97
2015,Arkansas,Black,All,255.32,2.21
2015,Arkansas,Hispanic,All,268.83,2.7800000000000002
2015,Arkansas,Black,Female,256.02,2.8699999999999997
2015,Arkansas,Hispanic,Female,270.73,3.18
2015,Arkansas,Black,Male,254.6,2.63
2015,Arkansas,Hispanic,Male,266.71,4.17
2015,California,Black,All,260.32,3.29
2015,California,Hispanic,All,262.58,1.55
2015,California,Black,Female,257.16,3.46
2015,California,Hispanic,Female,263.16,2.04
2015,California,Black,Male,263.14,4.470000000000001
2015,California,Hispanic,Male,262,1.6400000000000001
2015,Colorado,Black,All,260.34,4.92
2015,Colorado,Hispanic,All,268.89,1.62
2015,Colorado,Black,Female,NA,NA
2015,Colorado,Hispanic,Female,269.19,1.92
2015,Colorado,Black,Male,NA,NA
2015,Colorado,Hispanic,Male,268.56,2.54
2015,Connecticut,Black,All,256.42,2.86
2015,Connecticut,Hispanic,All,261.41,2.3099999999999996
2015,Connecticut,Black,Female,262.59,3.64
2015,Connecticut,Hispanic,Female,259.28,3.03
2015,Connecticut,Black,Male,250.53,3.42
2015,Connecticut,Hispanic,Male,263.31,3.1
2015,Delaware,Black,All,263.37,1.33
2015,Delaware,Hispanic,All,269.72,2.18
2015,Delaware,Black,Female,266.53,1.8900000000000001
2015,Delaware,Hispanic,Female,271.39,2.8
2015,Delaware,Black,Male,259.79,1.7
2015,Delaware,Hispanic,Male,268.12,2.36
2015,District of Columbia,Black,All,256.66,0.97
2015,District of Columbia,Hispanic,All,265.32,2.62
2015,District of Columbia,Black,Female,260.02,1.43
2015,District of Columbia,Hispanic,Female,266.39,3.57
2015,District of Columbia,Black,Male,253.31,1.5
2015,District of Columbia,Hispanic,Male,264.14,3.6
2015,DoDEA,Black,All,271.01,2.13
2015,DoDEA,Hispanic,All,286.52,2.08
2015,DoDEA,Black,Female,277.11,3.19
2015,DoDEA,Hispanic,Female,283.9,2.51
2015,DoDEA,Black,Male,266.19,2.56
2015,DoDEA,Hispanic,Male,288.99,3.09
2015,Florida,Black,All,258.3,2.2
2015,Florida,Hispanic,All,272.03,1.41
2015,Florida,Black,Female,260.19,3.03
2015,Florida,Hispanic,Female,273.28,1.97
2015,Florida,Black,Male,256.45,2
2015,Florida,Hispanic,Male,270.86,1.6900000000000002
2015,Georgia,Black,All,263.74,1.53
2015,Georgia,Hispanic,All,270.22,2.15
2015,Georgia,Black,Female,266.1,1.8900000000000001
2015,Georgia,Hispanic,Female,267.22,3.06
2015,Georgia,Black,Male,261.33,2.14
2015,Georgia,Hispanic,Male,273.02,3.36
2015,Hawaii,Black,All,NA,NA
2015,Hawaii,Hispanic,All,271.45,2.9299999999999997
2015,Hawaii,Black,Female,NA,NA
2015,Hawaii,Hispanic,Female,272.33,4.06
2015,Hawaii,Black,Male,NA,NA
2015,Hawaii,Hispanic,Male,270.65,5.33
2015,Idaho,Black,All,NA,NA
2015,Idaho,Hispanic,All,263.76,2.17
2015,Idaho,Black,Female,NA,NA
2015,Idaho,Hispanic,Female,261.38,3.18
2015,Idaho,Black,Male,NA,NA
2015,Idaho,Hispanic,Male,265.88,2.17
2015,Illinois,Black,All,260.59,2.4099999999999997
2015,Illinois,Hispanic,All,273.31,1.45
2015,Illinois,Black,Female,262.26,3.48
2015,Illinois,Hispanic,Female,272.69,1.72
2015,Illinois,Black,Male,258.84,2.27
2015,Illinois,Hispanic,Male,273.89,2.09
2015,Indiana,Black,All,256.94,3.24
2015,Indiana,Hispanic,All,270.81,3.11
2015,Indiana,Black,Female,257.47,3.8099999999999996
2015,Indiana,Hispanic,Female,270.91,4.1
2015,Indiana,Black,Male,256.31,4.609999999999999
2015,Indiana,Hispanic,Male,270.74,3.9499999999999997
2015,Iowa,Black,All,253.6,3.02
2015,Iowa,Hispanic,All,269.18,3.08
2015,Iowa,Black,Female,NA,NA
2015,Iowa,Hispanic,Female,264.67,3.58
2015,Iowa,Black,Male,NA,NA
2015,Iowa,Hispanic,Male,274.39,4.81
2015,Kansas,Black,All,262.7,3.82
2015,Kansas,Hispanic,All,273.56,2.7800000000000002
2015,Kansas,Black,Female,264.27,4.35
2015,Kansas,Hispanic,Female,277.57,3.03
2015,Kansas,Black,Male,260.69,5.72
2015,Kansas,Hispanic,Male,270.04,3.62
2015,Kentucky,Black,All,257.48,2.29
2015,Kentucky,Hispanic,All,273.86,2.8699999999999997
2015,Kentucky,Black,Female,262.93,3.04
2015,Kentucky,Hispanic,Female,271.27,3.75
2015,Kentucky,Black,Male,251.54,2.98
2015,Kentucky,Hispanic,Male,276.55,4.1499999999999995
2015,Louisiana,Black,All,254.7,1.36
2015,Louisiana,Hispanic,All,270.67,3.75
2015,Louisiana,Black,Female,256.92,1.76
2015,Louisiana,Hispanic,Female,NA,NA
2015,Louisiana,Black,Male,252.48,1.47
2015,Louisiana,Hispanic,Male,NA,NA
2015,Maine,Black,All,NA,NA
2015,Maine,Hispanic,All,NA,NA
2015,Maine,Black,Female,NA,NA
2015,Maine,Hispanic,Female,NA,NA
2015,Maine,Black,Male,NA,NA
2015,Maine,Hispanic,Male,NA,NA
2015,Maryland,Black,All,262.71,1.33
2015,Maryland,Hispanic,All,273.33,2.44
2015,Maryland,Black,Female,267.17,1.6900000000000002
2015,Maryland,Hispanic,Female,275.28,2.9099999999999997
2015,Maryland,Black,Male,258.44,1.95
2015,Maryland,Hispanic,Male,271,3.34
2015,Massachusetts,Black,All,267.99,3.64
2015,Massachusetts,Hispanic,All,271.03,3.1
2015,Massachusetts,Black,Female,271.57,5.41
2015,Massachusetts,Hispanic,Female,269.86,3.38
2015,Massachusetts,Black,Male,263.29,4
2015,Massachusetts,Hispanic,Male,272.09,4.44
2015,Michigan,Black,All,250.57,2.17
2015,Michigan,Hispanic,All,269.13,3.9899999999999998
2015,Michigan,Black,Female,251.91,2.71
2015,Michigan,Hispanic,Female,273.5,5.74
2015,Michigan,Black,Male,249.21,2.4899999999999998
2015,Michigan,Hispanic,Male,264.99,5.319999999999999
2015,Minnesota,Black,All,261.88,2.69
2015,Minnesota,Hispanic,All,271.53,3.19
2015,Minnesota,Black,Female,260.14,3.2600000000000002
2015,Minnesota,Hispanic,Female,267.89,4.7
2015,Minnesota,Black,Male,263.89,4.18
2015,Minnesota,Hispanic,Male,275.14,4.28
2015,Mississippi,Black,All,257.12,1.7
2015,Mississippi,Hispanic,All,269.26,4.85
2015,Mississippi,Black,Female,261.01,1.87
2015,Mississippi,Hispanic,Female,NA,NA
2015,Mississippi,Black,Male,253.4,2.23
2015,Mississippi,Hispanic,Male,NA,NA
2015,Missouri,Black,All,257.8,2.67
2015,Missouri,Hispanic,All,269.74,3.4699999999999998
2015,Missouri,Black,Female,260.73,3.54
2015,Missouri,Hispanic,Female,NA,NA
2015,Missouri,Black,Male,254.7,3.15
2015,Missouri,Hispanic,Male,NA,NA
2015,Montana,Black,All,NA,NA
2015,Montana,Hispanic,All,275.04,4.930000000000001
2015,Montana,Black,Female,NA,NA
2015,Montana,Hispanic,Female,NA,NA
2015,Montana,Black,Male,NA,NA
2015,Montana,Hispanic,Male,NA,NA
2015,National public,Black,All,259.84,0.52
2015,National public,Hispanic,All,269.47,0.56
2015,National public,Black,Female,261.5,0.63
2015,National public,Hispanic,Female,269.24,0.74
2015,National public,Black,Male,258.21,0.6599999999999999
2015,National public,Hispanic,Male,269.69,0.63
2015,Nebraska,Black,All,253.63,3.58
2015,Nebraska,Hispanic,All,266.24,2.1
2015,Nebraska,Black,Female,260.38,5.84
2015,Nebraska,Hispanic,Female,266.6,2.64
2015,Nebraska,Black,Male,247.26,5.23
2015,Nebraska,Hispanic,Male,265.86,3.06
2015,Nevada,Black,All,255.68,2.46
2015,Nevada,Hispanic,All,265.7,1.11
2015,Nevada,Black,Female,256.39,3.5
2015,Nevada,Hispanic,Female,266.54,1.87
2015,Nevada,Black,Male,255.1,3.4699999999999998
2015,Nevada,Hispanic,Male,264.86,1.61
2015,New Hampshire,Black,All,NA,NA
2015,New Hampshire,Hispanic,All,270.26,4.29
2015,New Hampshire,Black,Female,NA,NA
2015,New Hampshire,Hispanic,Female,NA,NA
2015,New Hampshire,Black,Male,NA,NA
2015,New Hampshire,Hispanic,Male,NA,NA
2015,New Jersey,Black,All,268.7,3.03
2015,New Jersey,Hispanic,All,272.16,1.96
2015,New Jersey,Black,Female,270.19,3.12
2015,New Jersey,Hispanic,Female,268.64,2.4099999999999997
2015,New Jersey,Black,Male,267.33,4.49
2015,New Jersey,Hispanic,Male,275.77,3.21
2015,New Mexico,Black,All,NA,NA
2015,New Mexico,Hispanic,All,266.49,1.07
2015,New Mexico,Black,Female,NA,NA
2015,New Mexico,Hispanic,Female,265.84,1.55
2015,New Mexico,Black,Male,NA,NA
2015,New Mexico,Hispanic,Male,267.15,1.28
2015,New York,Black,All,264.07,2.8699999999999997
2015,New York,Hispanic,All,268.48,1.6700000000000002
2015,New York,Black,Female,265.45,2.7800000000000002
2015,New York,Hispanic,Female,265.55,2.34
2015,New York,Black,Male,262.35,3.69
2015,New York,Hispanic,Male,270.84,2.05
2015,North Carolina,Black,All,262.94,2.03
2015,North Carolina,Hispanic,All,272.64,2.48
2015,North Carolina,Black,Female,265.51,2.48
2015,North Carolina,Hispanic,Female,270.44,3.2
2015,North Carolina,Black,Male,260.27,2.7600000000000002
2015,North Carolina,Hispanic,Male,274.69,3.05
2015,North Dakota,Black,All,263.27,4.72
2015,North Dakota,Hispanic,All,276.06,3.3099999999999996
2015,North Dakota,Black,Female,NA,NA
2015,North Dakota,Hispanic,Female,NA,NA
2015,North Dakota,Black,Male,NA,NA
2015,North Dakota,Hispanic,Male,NA,NA
2015,Ohio,Black,All,259.03,3.14
2015,Ohio,Hispanic,All,265.52,8.79
2015,Ohio,Black,Female,262.07,3.3699999999999997
2015,Ohio,Hispanic,Female,262.52,8.78
2015,Ohio,Black,Male,255.74,4.930000000000001
2015,Ohio,Hispanic,Male,268.67,0.41000000000000003
2015,Oklahoma,Black,All,259.94,2.71
2015,Oklahoma,Hispanic,All,265.9,2.9299999999999997
2015,Oklahoma,Black,Female,260.57,3.3699999999999997
2015,Oklahoma,Hispanic,Female,261.17,3.42
2015,Oklahoma,Black,Male,259.34,3.62
2015,Oklahoma,Hispanic,Male,270.4,3.59
2015,Oregon,Black,All,NA,NA
2015,Oregon,Hispanic,All,266.44,1.71
2015,Oregon,Black,Female,NA,NA
2015,Oregon,Hispanic,Female,267.14,2.58
2015,Oregon,Black,Male,NA,NA
2015,Oregon,Hispanic,Male,265.71,2.12
2015,Pennsylvania,Black,All,253.21,2.29
2015,Pennsylvania,Hispanic,All,261.44,3.72
2015,Pennsylvania,Black,Female,253.4,3.32
2015,Pennsylvania,Hispanic,Female,260.65,4.23
2015,Pennsylvania,Black,Male,253.04,2.7800000000000002
2015,Pennsylvania,Hispanic,Male,262.16,5.91
2015,Puerto Rico,Black,All,NA,NA
2015,Puerto Rico,Hispanic,All,221.94,1.11
2015,Puerto Rico,Black,Female,NA,NA
2015,Puerto Rico,Hispanic,Female,222.93,1.1400000000000001
2015,Puerto Rico,Black,Male,NA,NA
2015,Puerto Rico,Hispanic,Male,220.95,1.25
2015,Rhode Island,Black,All,258.3,3.11
2015,Rhode Island,Hispanic,All,264.51,1.1400000000000001
2015,Rhode Island,Black,Female,263.5,3.73
2015,Rhode Island,Hispanic,Female,266.74,1.72
2015,Rhode Island,Black,Male,252.33,4.4
2015,Rhode Island,Hispanic,Male,262.29,2.06
2015,South Carolina,Black,All,256.21,1.8800000000000001
2015,South Carolina,Hispanic,All,272.3,4.319999999999999
2015,South Carolina,Black,Female,257.43,2.42
2015,South Carolina,Hispanic,Female,270.11,5.33
2015,South Carolina,Black,Male,255.02,2.22
2015,South Carolina,Hispanic,Male,NA,NA
2015,South Dakota,Black,All,NA,NA
2015,South Dakota,Hispanic,All,271.82,4.46
2015,South Dakota,Black,Female,NA,NA
2015,South Dakota,Hispanic,Female,NA,NA
2015,South Dakota,Black,Male,NA,NA
2015,South Dakota,Hispanic,Male,NA,NA
2015,Tennessee,Black,All,253.38,3
2015,Tennessee,Hispanic,All,273.04,3.98
2015,Tennessee,Black,Female,255.53,3.57
2015,Tennessee,Hispanic,Female,270.13,4.49
2015,Tennessee,Black,Male,251.23,3.32
2015,Tennessee,Hispanic,Male,275.2,6.04
2015,Texas,Black,All,267.36,2.8699999999999997
2015,Texas,Hispanic,All,276.67,1.3800000000000001
2015,Texas,Black,Female,268.89,4.76
2015,Texas,Hispanic,Female,276.61,1.58
2015,Texas,Black,Male,266.3,3.05
2015,Texas,Hispanic,Male,276.72,1.6600000000000001
2015,Utah,Black,All,NA,NA
2015,Utah,Hispanic,All,261.58,2.56
2015,Utah,Black,Female,NA,NA
2015,Utah,Hispanic,Female,260.89,3.32
2015,Utah,Black,Male,NA,NA
2015,Utah,Hispanic,Male,262.26,3.21
2015,Vermont,Black,All,NA,NA
2015,Vermont,Hispanic,All,NA,NA
2015,Vermont,Black,Female,NA,NA
2015,Vermont,Hispanic,Female,NA,NA
2015,Vermont,Black,Male,NA,NA
2015,Vermont,Hispanic,Male,NA,NA
2015,Virginia,Black,All,265.04,1.84
2015,Virginia,Hispanic,All,279.15,2.36
2015,Virginia,Black,Female,267.14,2.11
2015,Virginia,Hispanic,Female,277.85,2.73
2015,Virginia,Black,Male,262.74,2.72
2015,Virginia,Hispanic,Male,280.42,3.94
2015,Washington,Black,All,257.07,3.3699999999999997
2015,Washington,Hispanic,All,269.13,2.53
2015,Washington,Black,Female,NA,NA
2015,Washington,Hispanic,Female,268.53,3.65
2015,Washington,Black,Male,258.36,5.1499999999999995
2015,Washington,Hispanic,Male,269.78,2.92
2015,West Virginia,Black,All,256.07,3.12
2015,West Virginia,Hispanic,All,NA,NA
2015,West Virginia,Black,Female,NA,NA
2015,West Virginia,Hispanic,Female,NA,NA
2015,West Virginia,Black,Male,NA,NA
2015,West Virginia,Hispanic,Male,NA,NA
2015,Wisconsin,Black,All,248.58,4.17
2015,Wisconsin,Hispanic,All,270.83,2.64
2015,Wisconsin,Black,Female,246.7,4.159999999999999
2015,Wisconsin,Hispanic,Female,271.14,3.96
2015,Wisconsin,Black,Male,250.59,5.39
2015,Wisconsin,Hispanic,Male,270.52,3.36
2015,Wyoming,Black,All,NA,NA
2015,Wyoming,Hispanic,All,273.08,1.94
2015,Wyoming,Black,Female,NA,NA
2015,Wyoming,Hispanic,Female,275.2,2.9899999999999998
2015,Wyoming,Black,Male,NA,NA
2015,Wyoming,Hispanic,Male,271.14,2.8499999999999996
2017,Alabama,Black,All,251.55,2.3899999999999997
2017,Alabama,Hispanic,All,256.71,3.38
2017,Alabama,Black,Female,252.6,2.64
2017,Alabama,Hispanic,Female,251,4.51
2017,Alabama,Black,Male,250.4,2.72
2017,Alabama,Hispanic,Male,262.12,4.18
2017,Alaska,Black,All,254.76,4.6899999999999995
2017,Alaska,Hispanic,All,273.49,2.61
2017,Alaska,Black,Female,NA,NA
2017,Alaska,Hispanic,Female,271.96,4.13
2017,Alaska,Black,Male,NA,NA
2017,Alaska,Hispanic,Male,274.71,4.02
2017,Arizona,Black,All,272.27,4.04
2017,Arizona,Hispanic,All,269.16,1.42
2017,Arizona,Black,Female,NA,NA
2017,Arizona,Hispanic,Female,266.99,1.77
2017,Arizona,Black,Male,270.82,5.06
2017,Arizona,Hispanic,Male,271.36,2.09
2017,Arkansas,Black,All,248.43,1.94
2017,Arkansas,Hispanic,All,267.02,1.96
2017,Arkansas,Black,Female,247.92,2.96
2017,Arkansas,Hispanic,Female,270.03,3
2017,Arkansas,Black,Male,248.9,2.18
2017,Arkansas,Hispanic,Male,263.96,2.42
2017,California,Black,All,254.55,3.9299999999999997
2017,California,Hispanic,All,262.25,1.05
2017,California,Black,Female,255.18,5.18
2017,California,Hispanic,Female,262.71,1.27
2017,California,Black,Male,254.06,4.34
2017,California,Hispanic,Male,261.79,1.37
2017,Colorado,Black,All,262.54,3.74
2017,Colorado,Hispanic,All,268.1,1.8800000000000001
2017,Colorado,Black,Female,261.87,4.859999999999999
2017,Colorado,Hispanic,Female,269.64,2.11
2017,Colorado,Black,Male,263.3,6.41
2017,Colorado,Hispanic,Male,266.72,2.34
2017,Connecticut,Black,All,257.73,2.4699999999999998
2017,Connecticut,Hispanic,All,263,2.04
2017,Connecticut,Black,Female,258.45,3.32
2017,Connecticut,Hispanic,Female,266.58,2.98
2017,Connecticut,Black,Male,256.98,3.4099999999999997
2017,Connecticut,Hispanic,Male,259.41,2.12
2017,Delaware,Black,All,262.51,1.43
2017,Delaware,Hispanic,All,267.33,1.81
2017,Delaware,Black,Female,264.73,1.96
2017,Delaware,Hispanic,Female,265.92,2.57
2017,Delaware,Black,Male,260.41,1.84
2017,Delaware,Hispanic,Male,268.77,2.4699999999999998
2017,District of Columbia,Black,All,256.98,1.1
2017,District of Columbia,Hispanic,All,263.44,3.09
2017,District of Columbia,Black,Female,261.19,1.58
2017,District of Columbia,Hispanic,Female,269,4.84
2017,District of Columbia,Black,Male,253,1.47
2017,District of Columbia,Hispanic,Male,257.38,3.69
2017,DoDEA,Black,All,276.92,2.09
2017,DoDEA,Hispanic,All,286.71,1.87
2017,DoDEA,Black,Female,276.78,2.7800000000000002
2017,DoDEA,Hispanic,Female,284.54,2.3899999999999997
2017,DoDEA,Black,Male,277.11,2.92
2017,DoDEA,Hispanic,Male,288.57,2.53
